user_id,animal,frequency,est_i,estimation
60984671,rabbit,3,5,70
60984671,mouse,1,0,85
60984671,mouse,1,1,95
60984671,mouse,1,2,70
60984671,mouse,1,3,75
60984671,mouse,1,4,90
60984671,mouse,1,5,60
60984671,pigeon,2,0,70
60984671,pigeon,2,1,25
60984671,pigeon,2,2,65
60984671,pigeon,2,3,25
60984671,pigeon,2,4,80
60984671,pigeon,2,5,80
60984671,rabbit,3,0,85
60984671,rabbit,3,1,90
60984671,rabbit,3,2,85
60984671,rabbit,3,3,40
60984671,rabbit,3,4,75
60984671,rabbit,3,5,70
60984671,mouse,1,0,85
60984671,mouse,1,1,95
60984671,mouse,1,2,70
60984671,mouse,1,3,75
60984671,mouse,1,4,90
60984671,mouse,1,5,60
60984671,mouse,1,0,60
67579862,pigeon,2,0,40
67579862,pigeon,2,1,75
67579862,pigeon,2,2,90
67579862,pigeon,2,3,80
67579862,pigeon,2,4,30
67579862,pigeon,2,5,95
67579862,rabbit,3,0,10
67579862,rabbit,3,1,45
67579862,rabbit,3,2,15
67579862,rabbit,3,3,50
67579862,rabbit,3,4,10
67579862,rabbit,3,5,90
67579862,mouse,1,0,90
67579862,mouse,1,1,65
67579862,mouse,1,2,45
67579862,mouse,1,3,95
67579862,mouse,1,4,70
67579862,mouse,1,5,98
48952462,rabbit,1,0,50
48952462,rabbit,1,1,50
48952462,rabbit,1,2,50
48952462,rabbit,1,3,75
48952462,rabbit,1,4,100
48952462,rabbit,1,5,75
48952462,pigeon,3,0,10
48952462,pigeon,3,1,10
48952462,pigeon,3,2,90
48952462,pigeon,3,3,90
48952462,pigeon,3,4,90
48952462,pigeon,3,5,50
48952462,mouse,2,0,71
48952462,mouse,2,1,89
48952462,mouse,2,2,87
48952462,mouse,2,3,72
48952462,mouse,2,4,74
48952462,mouse,2,5,73
46005302,mouse,2,0,60
46005302,mouse,2,1,65
46005302,mouse,2,2,50
46005302,mouse,2,3,90
46005302,mouse,2,4,90
46005302,mouse,2,5,90
46005302,pigeon,3,0,95
46005302,pigeon,3,1,60
46005302,pigeon,3,2,60
46005302,pigeon,3,3,40
46005302,pigeon,3,4,70
46005302,pigeon,3,5,90
46005302,rabbit,1,0,80
46005302,rabbit,1,1,95
46005302,rabbit,1,2,95
46005302,rabbit,1,3,90
46005302,rabbit,1,4,85
46005302,rabbit,1,5,90
12351917,rabbit,2,0,70
12351917,rabbit,2,1,65
12351917,rabbit,2,2,85
12351917,rabbit,2,3,45
12351917,rabbit,2,4,60
12351917,rabbit,2,5,45
12351917,mouse,1,0,95
12351917,mouse,1,1,65
12351917,mouse,1,2,55
12351917,mouse,1,3,90
12351917,mouse,1,4,60
12351917,mouse,1,5,55
12351917,pigeon,3,0,35
12351917,pigeon,3,1,30
12351917,pigeon,3,2,41
12351917,pigeon,3,3,25
12351917,pigeon,3,4,45
12351917,pigeon,3,5,20
